,item_id,name,category,price,old_price,sellable_online,link,other_colors,designer,depth,height,width
96,60116960,LYCKSELE,Beds,100.0,No old price,True,https://www.ikea.com/sa/en/p/lycksele-storage-box-2-seat-sofa-bed-black-60116960/,No,IKEA of Sweden,55.0,21.0,92.0
137,9324284,PLATSA,Beds,3339.0,"SR 3,760",True,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-6-doors-12-drawers-white-fonnes-s09324284/,No,Ola Wihlborg/IKEA of Sweden,40.0,43.0,140.0
155,60299691,BRYNILEN,Beds,30.0,SR 50/4 pack,True,https://www.ikea.com/sa/en/p/brynilen-leg-oak-60299691/,No,Ola Wihlborg,,,
532,10422325,IVAR,Bookcases & shelving units,45.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-clothes-rail-10422325/,No,IKEA of Sweden,,,83.0
1177,50211104,JOKKMOKK,Chairs,549.0,No old price,True,https://www.ikea.com/sa/en/p/jokkmokk-table-and-4-chairs-antique-stain-50211104/,No,Carina Bengs,,,
700,20338411,BAGGANÄS,Bookcases & shelving units,50.0,No old price,True,https://www.ikea.com/sa/en/p/bagganaes-handle-brass-colour-20338411/,Yes,H Preutz/A Fredriksson,31.0,,9.0
492,19286272,EKET,Bookcases & shelving units,255.0,No old price,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-shelving-unit-w-4-comp-red-s19286272/,Yes,IKEA of Sweden/Jon Karlsson,35.0,70.0,70.0
5,10122647,INGOLF,Bar furniture,345.0,No old price,True,https://www.ikea.com/sa/en/p/ingolf-bar-stool-with-backrest-white-10122647/,No,Carina Bengs,45.0,91.0,40.0
422,29286460,EKET,Bookcases & shelving units,1002.0,"SR 1,120",True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-dark-grey-light-grey-red-s29286460/,Yes,IKEA of Sweden/Jon Karlsson,35.0,72.0,280.0
1161,79299016,BUSKBO,Chairs,675.0,No old price,True,https://www.ikea.com/sa/en/p/buskbo-armchair-rattan-djupvik-white-s79299016/,No,IKEA of Sweden/A Fredriksson/J Hultqvist/W Chong,63.0,42.0,72.0
917,90328668,LIXHULT,Cabinets & cupboards,99.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-cabinet-metal-orange-90328668/,Yes,Jon Karlsson,35.0,35.0,35.0
22,10281354,JANINGE,Bar furniture,595.0,No old price,True,https://www.ikea.com/sa/en/p/janinge-bar-stool-grey-10281354/,No,John/Jonas/Petrus/Paul/Caroline,36.0,84.0,38.0
84,69323757,MINNEN,Beds,395.0,No old price,True,https://www.ikea.com/sa/en/p/minnen-ext-bed-frame-with-slatted-bed-base-turquoise-s69323757/,No,IKEA of Sweden/Tina Christensen,,,85.0
1103,70246089,JANINGE,Café furniture,595.0,No old price,True,https://www.ikea.com/sa/en/p/janinge-bar-stool-white-70246089/,No,John/Jonas/Petrus/Paul/Caroline,36.0,84.0,38.0
1084,79275138,HAVSTA,Cabinets & cupboards,2235.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-storage-combination-white-s79275138/,Yes,IKEA of Sweden,47.0,212.0,142.0
759,89248371,IVAR,Bookcases & shelving units,1045.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-pine-s89248371/,No,IKEA of Sweden,30.0,226.0,219.0
559,40295302,BESTÅ,Bookcases & shelving units,100.0,No old price,True,https://www.ikea.com/sa/en/p/besta-top-panel-for-tv-glass-white-40295302/,Yes,IKEA of Sweden,40.0,,120.0
479,79286636,EKET,Bookcases & shelving units,2020.0,"SR 2,138",True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-legs-white-white-stained-oak-effect-light-grey-dark-grey-s79286636/,Yes,IKEA of Sweden/Jon Karlsson,35.0,210.0,210.0
415,89309722,IVAR,Bookcases & shelving units,235.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-shelving-unit-pine-s89309722/,No,IKEA of Sweden,30.0,124.0,89.0
345,29276531,ALGOT,Bookcases & shelving units,509.0,SR 649,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-drying-rack-white-s29276531/,No,Francis Cayouette,41.0,199.0,132.0
119,9306416,NYHAMN,Beds,1470.0,No old price,True,https://www.ikea.com/sa/en/p/nyhamn-sofa-bed-with-triple-cushion-with-foam-mattress-skiftebo-yellow-s09306416/,Yes,IKEA of Sweden/L Hilland/Lisa Hilland,97.0,90.0,200.0
348,79305098,JONAXEL,Bookcases & shelving units,180.0,No old price,True,https://www.ikea.com/sa/en/p/jonaxel-frame-wire-baskets-top-shelf-s79305098/,No,IKEA of Sweden,51.0,70.0,50.0
561,59297438,JONAXEL,Bookcases & shelving units,140.0,No old price,True,https://www.ikea.com/sa/en/p/jonaxel-frame-with-wire-baskets-castors-s59297438/,No,IKEA of Sweden,51.0,73.0,25.0
597,351248,BESTÅ,Bookcases & shelving units,75.0,No old price,True,https://www.ikea.com/sa/en/p/besta-drawer-frame-black-brown-00351248/,Yes,IKEA of Sweden,40.0,25.0,60.0
852,9276650,BESTÅ,Cabinets & cupboards,980.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-with-doors-grey-stained-walnut-effect-kallviken-stubbarp-dark-grey-concrete-effect-s09276650/,Yes,IKEA of Sweden,42.0,74.0,120.0
94,239233,TUFFING,Beds,475.0,No old price,True,https://www.ikea.com/sa/en/p/tuffing-bunk-bed-frame-dark-grey-00239233/,No,IKEA of Sweden,,130.0,96.0
923,30342479,HACKÅS,Cabinets & cupboards,32.0,No old price,True,https://www.ikea.com/sa/en/p/hackas-handle-anthracite-30342479/,No,J Löfgren/J Pettersson,18.0,,24.0
2,9333523,NORDVIKEN / NORDVIKEN,Bar furniture,2095.0,No old price,False,https://www.ikea.com/sa/en/p/nordviken-nordviken-bar-table-and-4-bar-stools-black-black-s09333523/,No,Francis Cayouette,,,
564,19231152,HEMNES,Bookcases & shelving units,2346.0,"SR 2,485",True,https://www.ikea.com/sa/en/p/hemnes-bookcase-black-brown-s19231152/,Yes,Carina Bengs,37.0,197.0,229.0
1052,80322855,BERGHALLA,Cabinets & cupboards,22.0,No old price,True,https://www.ikea.com/sa/en/p/berghalla-handle-white-80322855/,Yes,H Preutz/A Fredriksson,32.0,,9.0
523,60322861,SVALNÄS,Bookcases & shelving units,100.0,No old price,True,https://www.ikea.com/sa/en/p/svalnaes-shelf-bamboo-60322861/,No,Jon Karlsson,25.0,,81.0
412,90344927,EKET,Bookcases & shelving units,99.0,No old price,True,https://www.ikea.com/sa/en/p/eket-cabinet-with-door-dark-grey-90344927/,Yes,Jon Karlsson,35.0,35.0,35.0
888,19278234,BRIMNES,Cabinets & cupboards,952.0,"SR 1,190",True,https://www.ikea.com/sa/en/p/brimnes-storage-combination-w-glass-doors-black-s19278234/,Yes,K Hagberg/M Hagberg,35.0,190.0,160.0
675,9903820,ALGOT,Bookcases & shelving units,234.0,SR 310,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-white-s09903820/,No,Francis Cayouette,41.0,197.0,66.0
840,19189030,EKET,Cabinets & cupboards,656.0,No old price,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s19189030/,Yes,IKEA of Sweden/Jon Karlsson,35.0,210.0,80.0
133,39277498,VALLENTUNA,Beds,1848.0,"SR 2,310",True,https://www.ikea.com/sa/en/p/vallentuna-sofa-bed-module-with-backrests-orrsta-light-grey-s39277498/,Yes,Fredriksson/L Löwenhielm/Hilland,93.0,84.0,113.0
127,70362427,SOLGUL,Beds,395.0,No old price,True,https://www.ikea.com/sa/en/p/solgul-cradle-with-foam-mattress-white-70362427/,No,IKEA of Sweden,,53.0,66.0
1151,152282,INGOLF,Chairs,175.0,No old price,True,https://www.ikea.com/sa/en/p/ingolf-stool-white-00152282/,Yes,Carina Bengs,30.0,45.0,39.0
87,79247598,BJÖRKSNÄS,Beds,2040.0,No old price,True,https://www.ikea.com/sa/en/p/bjoerksnaes-bed-frame-birch-leirsund-s79247598/,Yes,K Hagberg/M Hagberg/IKEA of Sweden,,42.0,160.0
984,30373164,KLACKBERG,Cabinets & cupboards,35.0,No old price,True,https://www.ikea.com/sa/en/p/klackberg-knob-silver-colour-30373164/,No,Charlie Styrbjörn,30.0,,
481,60409294,KOLBJÖRN,Bookcases & shelving units,225.0,No old price,True,https://www.ikea.com/sa/en/p/kolbjoern-shelving-unit-in-outdoor-beige-60409294/,No,IKEA of Sweden,35.0,81.0,80.0
14,400550,EKEDALEN,Bar furniture,345.0,No old price,True,https://www.ikea.com/sa/en/p/ekedalen-bar-stool-with-backrest-brown-orrsta-light-grey-00400550/,No,Ehlén Johansson,52.0,114.0,43.0
334,79306875,EKET,Bookcases & shelving units,250.0,No old price,True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-stained-oak-effect-s79306875/,Yes,IKEA of Sweden/Jon Karlsson,35.0,72.0,70.0
426,80322860,SVALNÄS,Bookcases & shelving units,70.0,No old price,True,https://www.ikea.com/sa/en/p/svalnaes-shelf-bamboo-80322860/,No,Jon Karlsson,15.0,,61.0
1083,69329387,EKET,Cabinets & cupboards,210.0,No old price,True,https://www.ikea.com/sa/en/p/eket-wall-cabinet-with-2-drawers-white-s69329387/,Yes,IKEA of Sweden,35.0,35.0,35.0
809,59286468,EKET,Cabinets & cupboards,311.0,SR 370,True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-legs-white-s59286468/,Yes,Jon Karlsson,35.0,80.0,70.0
480,10434187,ALGOT,Bookcases & shelving units,9.0,SR 15,True,https://www.ikea.com/sa/en/p/algot-bracket-black-10434187/,No,Francis Cayouette,38.0,,2.0
416,20278167,KALLAX,Bookcases & shelving units,50.0,No old price,True,https://www.ikea.com/sa/en/p/kallax-insert-with-door-white-20278167/,Yes,Tord Björklund,37.0,33.0,33.0
669,49903842,ALGOT,Bookcases & shelving units,231.6,SR 326,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s49903842/,No,Francis Cayouette,61.0,197.0,66.0
799,89285518,ALGOT,Bookcases & shelving units,594.0,SR 690,True,https://www.ikea.com/sa/en/p/algot-3-sections-shelves-black-s89285518/,No,Francis Cayouette,41.0,170.0,189.0
884,30284846,BESTÅ,Cabinets & cupboards,25.0,No old price,True,https://www.ikea.com/sa/en/p/besta-suspension-rail-silver-colour-30284846/,No,IKEA of Sweden,,,
144,89386070,SLÄKT,Beds,1260.0,No old price,True,https://www.ikea.com/sa/en/p/slaekt-bed-frame-with-3-storage-boxes-white-s89386070/,No,Ebba Strandmark/IKEA of Sweden,53.0,35.0,96.0
793,79279457,ALGOT,Bookcases & shelving units,388.6,SR 569,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-drying-rack-s79279457/,No,Francis Cayouette,,,
314,70364290,OLAUS,Bookcases & shelving units,19.0,No old price,True,https://www.ikea.com/sa/en/p/olaus-clip-on-basket-70364290/,No,IKEA of Sweden,,15.0,13.0
557,10245846,BESTÅ,Bookcases & shelving units,225.0,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-white-10245846/,Yes,IKEA of Sweden,40.0,64.0,120.0
1128,79046260,SNILLE,Chairs,125.0,No old price,True,https://www.ikea.com/sa/en/p/snille-swivel-chair-white-s79046260/,No,IKEA of Sweden,67.0,,67.0
498,50347503,ENERYDA,Bookcases & shelving units,17.0,No old price,True,https://www.ikea.com/sa/en/p/eneryda-knob-chrome-plated-50347503/,Yes,Francis Cayouette,,,
279,275848,KALLAX,Bookcases & shelving units,195.0,No old price,True,https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-00275848/,Yes,Tord Björklund,39.0,147.0,42.0
1126,20456956,STRANDMON,Chairs,995.0,No old price,True,https://www.ikea.com/sa/en/p/strandmon-wing-chair-vibberbo-black-beige-20456956/,Yes,IKEA of Sweden,96.0,101.0,82.0
1047,30428901,EKET,Cabinets & cupboards,45.0,No old price,True,https://www.ikea.com/sa/en/p/eket-glass-door-clear-glass-30428901/,No,IKEA of Sweden,,32.0,32.0
1016,9248916,LIXHULT,Cabinets & cupboards,693.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-grey-dark-green-red-orange-s09248916/,No,Jon Karlsson,35.0,105.0,95.0
1023,39275116,HAVSTA,Cabinets & cupboards,1395.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-glass-door-cabinet-with-plinth-grey-clear-glass-s39275116/,Yes,IKEA of Sweden,37.0,134.0,121.0
920,70443631,SELSVIKEN,Cabinets & cupboards,125.0,No old price,True,https://www.ikea.com/sa/en/p/selsviken-door-drawer-front-high-gloss-dark-red-brown-70443631/,Yes,IKEA of Sweden,,38.0,60.0
49,50461230,SMÅGÖRA,Beds,595.0,No old price,True,https://www.ikea.com/sa/en/p/smagoera-cot-white-50461230/,No,IKEA of Sweden,,79.0,66.0
885,295554,BESTÅ,Cabinets & cupboards,25.0,No old price,True,https://www.ikea.com/sa/en/p/besta-shelf-white-00295554/,Yes,IKEA of Sweden,36.0,,56.0
514,49203355,BESTÅ,Bookcases & shelving units,2534.5,"SR 2,605",True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-lappviken-light-grey-clear-glass-s49203355/,Yes,IKEA of Sweden,40.0,230.0,240.0
921,60389192,HAVSTA,Cabinets & cupboards,845.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-cabinet-white-60389192/,Yes,IKEA of Sweden,35.0,123.0,81.0
308,69017828,BILLY / OXBERG,Bookcases & shelving units,575.0,No old price,True,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-white-s69017828/,Yes,Gillis Lundgren,30.0,202.0,80.0
1022,19286521,EKET,Cabinets & cupboards,1123.0,"SR 1,182",True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-golden-brown-dark-grey-s19286521/,Yes,IKEA of Sweden/Jon Karlsson,35.0,212.0,70.0
103,360484,UTÅKER,Beds,695.0,No old price,True,https://www.ikea.com/sa/en/p/utaker-stackable-bed-pine-00360484/,No,Henrik Preutz,,2.0,83.0
1,368814,NORDVIKEN,Bar furniture,995.0,No old price,False,https://www.ikea.com/sa/en/p/nordviken-bar-table-black-00368814/,No,Francis Cayouette,,105.0,80.0
1042,99234255,HEMNES,Cabinets & cupboards,2666.0,"SR 2,985",True,https://www.ikea.com/sa/en/p/hemnes-storage-combination-w-doors-drawers-white-stained-clear-glass-s99234255/,Yes,Carina Bengs,37.0,197.0,188.0
510,79294542,VITTSJÖ,Bookcases & shelving units,640.0,No old price,True,https://www.ikea.com/sa/en/p/vittsjoe-storage-combination-black-brown-glass-s79294542/,No,Johan Kroon,36.0,175.0,200.0
720,10353765,KLIMPEN,Bookcases & shelving units,345.0,No old price,True,https://www.ikea.com/sa/en/p/klimpen-table-leg-with-storage-grey-light-grey-10353765/,Yes,Tina Christensen,33.0,70.0,58.0
174,79253259,STUVA / FRITIDS,Beds,1990.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-fritids-loft-bed-combo-w-3-drawers-2-doors-white-white-s79253259/,Yes,Ebba Strandmark/IKEA of Sweden,,182.0,
512,10443629,GLASSVIK,Bookcases & shelving units,175.0,No old price,True,https://www.ikea.com/sa/en/p/glassvik-glass-door-dark-red-brown-clear-glass-10443629/,Yes,IKEA of Sweden,,38.0,60.0
383,40322862,SVALNÄS,Bookcases & shelving units,80.0,No old price,True,https://www.ikea.com/sa/en/p/svalnaes-shelf-bamboo-40322862/,No,Jon Karlsson,15.0,,81.0
335,40218554,ALGOT,Bookcases & shelving units,15.6,SR 26,True,https://www.ikea.com/sa/en/p/algot-shelf-white-40218554/,Yes,Francis Cayouette,38.0,,40.0
1087,9329390,EKET,Cabinets & cupboards,777.0,No old price,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-dark-grey-s09329390/,Yes,Jon Karlsson/IKEA of Sweden,35.0,70.0,175.0
933,69248659,LIXHULT,Cabinets & cupboards,267.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-white-pink-s69248659/,No,Jon Karlsson,25.0,75.0,25.0
18,70246089,JANINGE,Bar furniture,595.0,No old price,True,https://www.ikea.com/sa/en/p/janinge-bar-stool-white-70246089/,No,John/Jonas/Petrus/Paul/Caroline,36.0,84.0,38.0
847,49221038,EKET,Cabinets & cupboards,620.0,No old price,True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-legs-white-s49221038/,Yes,Jon Karlsson,35.0,80.0,140.0
666,9285683,IVAR,Bookcases & shelving units,726.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-shelves-rails-pine-s09285683/,No,IKEA of Sweden,50.0,179.0,174.0
895,70388620,HAVSTA,Cabinets & cupboards,995.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-cabinet-with-plinth-white-70388620/,Yes,IKEA of Sweden,47.0,89.0,121.0
910,60247409,BESTÅ,Cabinets & cupboards,100.0,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-60247409/,Yes,IKEA of Sweden,20.0,38.0,60.0
432,19291650,KOLBJÖRN,Bookcases & shelving units,1265.0,No old price,True,https://www.ikea.com/sa/en/p/kolbjoern-shelving-unit-with-2-cabinets-beige-s19291650/,No,IKEA of Sweden,37.0,161.0,171.0
421,60245957,BESTÅ,Bookcases & shelving units,100.0,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-black-brown-60245957/,Yes,IKEA of Sweden,20.0,38.0,60.0
146,99278070,VALLENTUNA,Beds,7796.0,"SR 9,745",True,https://www.ikea.com/sa/en/p/vallentuna-4-seat-modular-sofa-w-3-sofa-beds-and-storage-murum-orrsta-black-olive-green-s99278070/,Yes,Fredriksson/L Löwenhielm/Hilland/IKEA of Sweden,,84.0,346.0
525,10333287,BROR,Bookcases & shelving units,105.0,No old price,True,https://www.ikea.com/sa/en/p/bror-post-black-10333287/,No,IKEA of Sweden,4.0,190.0,
956,39299103,BESTÅ,Cabinets & cupboards,1550.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-with-drawers-black-brown-selsviken-stallarp-high-gloss-dark-red-brown-s39299103/,Yes,IKEA of Sweden/Carl Öjerstam,42.0,74.0,180.0
927,59228746,BILLY / OXBERG,Cabinets & cupboards,1390.0,No old price,True,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-black-brown-glass-s59228746/,Yes,Gillis Lundgren,30.0,202.0,160.0
228,80309613,BRATTVÅG,Beds,50.0,No old price,True,https://www.ikea.com/sa/en/p/brattvag-leg-black-80309613/,No,Ola Wihlborg,,,
182,10372976,NORDLI,Beds,695.0,No old price,True,https://www.ikea.com/sa/en/p/nordli-headboard-white-10372976/,No,Ola Wihlborg,,84.0,240.0
870,9248855,LIXHULT,Cabinets & cupboards,643.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-dark-blue-grey-white-pink-red-s09248855/,No,Jon Karlsson,35.0,60.0,130.0
176,9302913,PLATSA,Beds,1611.0,"SR 1,715",True,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-4-drawers-white-fonnes-s09302913/,No,IKEA of Sweden,40.0,42.0,141.0
727,99303970,BROR,Bookcases & shelving units,1315.0,No old price,True,https://www.ikea.com/sa/en/p/bror-shelving-unit-white-s99303970/,No,IKEA of Sweden,55.0,190.0,254.0
202,49306443,NYHAMN,Beds,1295.0,No old price,True,https://www.ikea.com/sa/en/p/nyhamn-3-seat-sofa-bed-with-foam-mattress-skiftebo-yellow-s49306443/,Yes,IKEA of Sweden/L Hilland/Lisa Hilland,97.0,90.0,200.0
284,50339292,FJÄLLBO,Bookcases & shelving units,495.0,No old price,True,https://www.ikea.com/sa/en/p/fjaellbo-shelving-unit-black-50339292/,No,Johan Kroon,36.0,95.0,100.0
1172,60105829,HARRY,Chairs,199.0,No old price,True,https://www.ikea.com/sa/en/p/harry-chair-birch-blekinge-white-60105829/,No,IKEA of Sweden,50.0,96.0,48.0
503,60334312,BILLSBRO,Bookcases & shelving units,35.0,No old price,True,https://www.ikea.com/sa/en/p/billsbro-handle-white-60334312/,No,H Preutz/A Fredriksson,,,
1021,19275235,HAVSTA,Cabinets & cupboards,3680.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-storage-comb-w-sliding-glass-doors-white-s19275235/,Yes,IKEA of Sweden,47.0,212.0,243.0
580,39272655,BROR,Bookcases & shelving units,375.0,No old price,True,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s39272655/,No,IKEA of Sweden,55.0,110.0,85.0
1112,246078,JANINGE,Café furniture,225.0,No old price,True,https://www.ikea.com/sa/en/p/janinge-chair-white-00246078/,No,John/Jonas/Petrus/Paul/Caroline,46.0,76.0,50.0
1124,40472861,SKRUVSTA,Chairs,545.0,No old price,True,https://www.ikea.com/sa/en/p/skruvsta-swivel-chair-lingbo-multicolour-40472861/,Yes,IKEA of Sweden,69.0,79.0,69.0
1063,89248922,LIXHULT,Cabinets & cupboards,1020.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-grey-dark-green-orange-s89248922/,No,Jon Karlsson,35.0,163.0,180.0
1145,90320097,GRÖNADAL,Chairs,795.0,No old price,True,https://www.ikea.com/sa/en/p/groenadal-rocking-chair-grey-natural-90320097/,No,Lisa Hilland,81.0,86.0,80.0
1093,40291851,HANVIKEN,Cabinets & cupboards,50.0,No old price,True,https://www.ikea.com/sa/en/p/hanviken-drawer-front-white-40291851/,Yes,Marcus Arvonen,,26.0,60.0
656,50295306,BESTÅ,Bookcases & shelving units,150.0,No old price,True,https://www.ikea.com/sa/en/p/besta-top-panel-for-tv-glass-white-50295306/,Yes,IKEA of Sweden,40.0,,180.0
623,70370352,MOSSARYD,Bookcases & shelving units,29.0,No old price,True,https://www.ikea.com/sa/en/p/mossaryd-drop-handle-stainless-steel-colour-70370352/,No,Francis Cayouette,18.0,,
1117,80417636,YNGVAR,Café furniture,395.0,No old price,True,https://www.ikea.com/sa/en/p/yngvar-chair-anthracite-80417636/,No,IKEA of Sweden,51.0,71.0,53.0
765,99248380,IVAR,Bookcases & shelving units,990.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-cabinet-pine-s99248380/,No,IKEA of Sweden,30.0,124.0,259.0
808,80275887,KALLAX,Cabinets & cupboards,250.0,No old price,True,https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-80275887/,Yes,Tord Björklund,39.0,147.0,77.0
272,90305803,VITTSJÖ,Bookcases & shelving units,245.0,No old price,True,https://www.ikea.com/sa/en/p/vittsjoe-shelving-unit-black-brown-glass-90305803/,No,Johan Kroon,36.0,93.0,100.0
120,50340163,NYHAMN,Beds,450.0,No old price,True,https://www.ikea.com/sa/en/p/nyhamn-foam-mattress-firm-50340163/,No,IKEA of Sweden/L Hilland,,,140.0
608,70299879,BESTÅ,Bookcases & shelving units,595.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-white-70299879/,Yes,IKEA of Sweden,40.0,64.0,180.0
70,79902935,BRIMNES,Beds,575.0,No old price,True,https://www.ikea.com/sa/en/p/brimnes-bed-frame-with-storage-white-s79902935/,Yes,K Hagberg/M Hagberg/IKEA of Sweden,54.0,20.0,146.0
